rank,word,lemma,occurrences_ppm
1,je,je,25988.5
2,de,de,25221.0
3,est,être,22823.2
4,est,est,22823.2
5,pas,pas,18315.2
6,le,le,16953.5
7,la,la,16028.1
8,tu,tu,14669.8
9,tu,taire,14669.8
10,vous,vous,13589.7
11,ne,ne,13357.0
12,il,il,13223.3
13,et,et,12909.1
14,un,un,12685.6
15,à,à,12190.4
16,a,avoir,11930.6
17,a,a,11930.6
18,l',l',11390.7
19,l',l,11390.7
20,les,les,9961.1
21,en,en,9399.0
22,ça,ça,8971.9
23,n',ne,8860.8
24,n',n',8860.8
25,n',n,8860.8
26,n',avoir,8860.8
27,on,on,8590.0
28,une,une,8133.5
29,ce,ce,7958.4
30,ai,avoir,7377.9
31,d',d',7224.8
32,d',d,7224.8
33,pour,pour,7106.2
34,des,des,6055.7
35,qui,qui,5516.5
36,mais,mais,5180.5
37,me,me,4932.0
38,nous,nous,4772.1
39,dans,dans,4658.6
40,elle,elle,4520.5
41,du,du,4394.7
42,y,y,4378.0
43,y,yu,4378.0
44,t',t',4344.2
45,t',t,4344.2
46,bien,bien,4337.7
47,que,que,4100.9
48,plus,plus,4088.9
49,plus,plaire,4088.9
50,non,non,4043.8
51,te,te,4006.1
52,tout,tout,3993.9
53,mon,mon,3849.0
54,suis,être,3760.6
55,suis,suivre,3760.6
56,au,au,3737.8
57,avec,avec,3704.9
58,moi,moi,3696.3
59,si,si,3482.8
60,as,avoir,3437.2
61,as,as,3437.2
62,va,aller,3382.9
63,va,va,3382.9
64,s',s',3284.9
65,s',s,3284.9
66,oui,oui,3207.3
67,fait,faire,3166.2
68,fait,fait,3166.2
69,ils,ils,3075.1
70,comme,comme,2903.7
71,se,se,2813.8
72,faire,faire,2736.0
73,était,être,2707.6
74,sur,sur,2572.5
75,toi,toi,2519.5
76,sais,savoir,2492.9
77,sais,sais,2492.9
78,veux,vouloir,2486.9
79,quoi,quoi,2482.0
80,ici,ici,2411.8
81,es,être,2388.4
82,rien,rien,2381.6
83,ma,ma,2347.1
84,lui,lui,2314.1
85,lui,luire,2314.1
86,où,où,2177.2
87,dit,dire,2163.0
88,dit,dit,2163.0
89,là,là,2135.1
90,pourquoi,pourquoi,2005.2
91,sont,être,1960.7
92,être,être,1915.6
93,cette,cette,1902.3
94,votre,votre,1894.4
95,quand,quand,1830.7
96,avez,avoir,1784.2
97,son,son,1780.1
98,alors,alors,1777.7
99,ton,ton,1775.0
100,par,par,1763.6
101,peux,pouvoir,1743.8
102,comment,comment,1649.3
103,vais,aller,1645.0
104,dire,dire,1616.5
105,très,très,1589.9
106,ou,ou,1584.1
107,bon,bon,1514.6
108,ont,avoir,1444.5
109,allez,aller,1414.8
110,aussi,aussi,1402.3
111,voir,voir,1401.1
112,fais,faire,1390.9
113,jamais,jamais,1360.2
114,chose,chose,1321.8
115,même,même,1320.2
116,faut,falloir,1318.1
117,merci,merci,1314.5
118,tous,tout,1287.0
119,tous,tous,1287.0
120,sa,sa,1276.4
121,ta,ta,1266.0
122,êtes,être,1263.1
123,ces,ces,1222.5
124,peut,pouvoir,1209.6
125,encore,encore,1176.9
126,est-ce que,est-ce que,1159.4
127,autre,autre,1148.1
128,peu,peu,1145.8
129,été,être,1127.7
130,été,été,1127.7
131,maintenant,maintenant,1124.5
132,maintenant,maintenir,1124.5
133,mes,mes,1102.7
134,mes,me,1102.7
135,avoir,avoir,1081.2
136,toujours,toujours,1072.4
137,temps,temps,1031.0
138,dis,dire,1025.8
139,notre,notre,1023.0
140,vas,aller,1009.2
141,deux,deux,1009.0
142,sans,sans,1003.4
143,avait,avoir,992.3
144,vie,vie,986.6
145,vraiment,vraiment,968.6
146,vu,voir,950.9
147,vu,vu,950.9
148,quelque,quelque,947.2
149,viens,venir,944.8
150,juste,juste,923.6
151,peut-être,peut-être,907.7
152,crois,croire,904.5
153,fois,fois,899.2
154,oh,oh,897.5
155,dois,devoir,894.7
156,père,père,879.3
157,trop,trop,859.5
158,dieu,dieu,852.9
159,chez,chez,842.2
160,aux,aux,835.6
161,étais,être,834.4
162,étais,étai,834.4
163,aller,aller,834.0
164,monde,monde,823.6
165,femme,femme,806.6
166,sûr,sûr,801.6
167,après,après,787.6
168,mal,mal,786.0
169,avant,avant,785.6
170,avais,avoir,785.4
171,homme,homme,781.1
172,personne,personne,768.6
173,accord,accord,761.8
174,besoin,besoin,758.0
175,ses,ses,757.8
176,aime,aimer,751.3
177,mort,mort,745.1
178,mort,mourir,745.1
179,parler,parler,739.6
180,voilà,voilà,726.4
181,ans,an,718.2
182,petit,petit,717.7
183,vrai,vrai,713.1
184,mieux,mieux,705.9
185,veut,vouloir,701.2
186,déjà,déjà,692.7
187,tes,tes,690.2
188,vois,voir,689.8
189,eu,avoir,686.8
190,mère,mère,672.0
191,quel,quel,657.7
192,doit,devoir,655.1
193,doit,doit,655.1
194,vos,vos,649.1
195,sera,être,637.4
196,jour,jour,635.2
197,bonne,bon,632.1
198,bonne,bonne,632.1
199,depuis,depuis,631.1
200,quelqu'un,quelqu'un,629.0
201,fille,fille,627.6
202,beaucoup,beaucoup,626.0
203,regarde,regarder,613.5
204,donc,donc,612.5
205,gens,gens,594.3
206,monsieur,monsieur,583.5
207,ah,ah,576.5
208,maison,maison,570.3
209,bonjour,bonjour,569.9
210,passe,passer,568.5
211,passe,passe,568.5
212,toute,tout,568.5
213,toute,toute,568.5
214,nuit,nuit,562.8
215,nuit,nuire,562.8
216,soir,soir,555.9
217,voulez,vouloir,553.4
218,voulez,vouler,553.4
219,peur,peur,551.8
220,laisse,laisser,549.5
221,laisse,laisse,549.5
222,parce que,parce que,548.6
223,faites,faire,542.0
224,faites,fait,542.0
225,maman,maman,537.4
226,ouais,ouais,533.0
227,puis,puis,531.9
228,puis,pouvoir,531.9
229,avons,avoir,529.5
230,nom,nom,528.2
231,arrive,arriver,525.1
232,nos,nos,524.6
233,argent,argent,524.4
234,reste,rester,523.5
235,reste,reste,523.5
236,seul,seul,522.0
237,pense,penser,517.6
238,quelle,quelle,512.5
239,allons,aller,500.2
240,cet,cet,499.9
241,plaît,plaire,499.9
242,fils,fils,493.2
243,fils,fil,493.2
244,cela,cela,492.9
245,vite,vite,491.7
246,moins,moins,489.1
247,appelle,appeler,485.8
248,soit,être,483.6
249,soit,soit,483.6
250,salut,salut,480.5
251,attends,attendre,478.3
252,demain,demain,476.4
253,air,air,473.5
254,prendre,prendre,465.8
255,passé,passer,462.8
256,passé,passé,462.8
257,savoir,savoir,458.4
258,entre,entre,456.8
259,entre,entrer,456.8
260,arrête,arrêter,456.6
261,tête,tête,453.1
262,choses,chose,451.9
263,choses,choses,451.9
264,parle,parler,451.7
265,amour,amour,450.5
266,enfants,enfant,448.3
267,hein,hein,437.2
268,merde,merde,433.4
269,merde,merder,433.4
270,prends,prendre,431.5
271,aurais,avoir,428.9
272,jours,jour,426.7
273,donne,donner,424.8
274,donne,donne,424.8
275,petite,petit,424.6
276,raison,raison,424.3
277,elles,elles,420.5
278,connais,connaître,415.9
279,connais,connais,415.9
280,voulais,vouloir,415.8
281,heure,heure,415.4
282,grand,grand,415.0
283,sommes,être,410.5
284,sommes,somme,410.5
285,sommes,sommer,410.5
286,savez,savoir,407.9
287,assez,assez,407.8
288,moment,moment,403.2
289,sait,savoir,401.5
290,toutes,tout,395.9
291,toutes,toutes,395.9
292,problème,problème,391.2
293,voiture,voiture,390.8
294,voiture,voiturer,390.8
295,combien,combien,390.6
296,coup,coup,389.5
297,partir,partir,388.2
298,désolé,désolé,386.8
299,désolé,désoler,386.8
300,eh,eh,386.0
301,tard,tard,384.5
302,porte,porte,381.4
303,porte,porter,381.4
304,pris,prendre,380.8
305,pris,pris,380.8
306,trois,trois,380.8
307,seule,seul,380.8
308,tant,tant,380.3
309,ami,ami,379.7
310,ni,ni,377.6
311,ok,ok,371.4
312,serait,être,371.1
313,dû,devoir,369.3
314,dû,dû,369.3
315,autres,autres,368.7
316,autres,autre,368.7
317,comprends,comprendre,368.5
318,travail,travail,367.4
319,venir,venir,367.1
320,part,part,367.1
321,part,partir,367.1
322,pu,pouvoir,366.2
323,aider,aider,362.8
324,aujourd'hui,aujourd'hui,360.2
325,sens,sentir,358.4
326,sens,sens,358.4
327,famille,famille,357.8
328,pouvez,pouvoir,353.4
329,vient,venir,352.2
330,tiens,tiens,349.9
331,tiens,tenir,349.9
332,tiens,tien,349.9
333,demande,demander,348.6
334,demande,demande,348.6
335,aurait,avoir,346.8
336,tuer,tuer,346.2
337,passer,passer,345.7
338,passer,prendre,345.7
339,trouvé,trouver,344.1
340,trouvé,trouvé,344.1
341,hommes,homme,342.4
342,chercher,chercher,341.0
343,quelques,quelques,337.4
344,revoir,revoir,337.2
345,sous,sous,337.0
346,sous,sou,337.0
347,contre,contre,335.7
348,contre,contrer,335.7
349,chance,chance,334.0
350,idée,idée,330.4
351,trouver,trouver,324.9
352,dites,dire,322.3
353,dites,dit,322.3
354,pendant,pendant,319.8
355,pendant,pendre,319.8
356,belle,beau,319.2
357,attention,attention,316.0
358,yeux,oeil,315.9
359,pourrait,pouvoir,313.5
360,fini,finir,313.2
361,fini,fini,313.2
362,mois,mois,312.3
363,frère,frère,311.4
364,rester,rester,310.4
365,beau,beau,310.2
366,entendu,entendre,306.7
367,entendu,entendu,306.7
368,vieux,vieux,304.6
369,sang,sang,304.3
370,venez,venir,304.0
371,eux,eux,295.4
372,histoire,histoire,295.3
373,heures,heure,294.4
374,question,question,293.6
375,place,place,293.6
376,place,placer,293.6
377,aide,aide,291.1
378,aide,aider,291.1
379,eau,eau,290.6
380,sortir,sortir,290.6
381,longtemps,longtemps,290.4
382,gars,gars,289.6
383,hé,hé,288.3
384,putain,putain,287.8
385,enfant,enfant,287.3
386,amis,ami,286.9
387,main,main,286.6
388,trouve,trouver,284.4
389,leur,leur,283.8
390,ensemble,ensemble,283.2
391,vont,aller,281.4
392,type,type,280.6
393,cas,cas,280.6
394,compris,comprendre,280.3
395,compris,compris,280.3
396,seulement,seulement,279.2
397,ville,ville,278.0
398,voici,voici,277.6
399,nouveau,nouveau,276.8
400,terre,terre,276.6
401,terre,terrer,276.6
402,devant,devant,275.7
403,devant,devoir,275.7
404,police,police,275.5
405,police,policer,275.5
406,truc,truc,274.9
407,suite,suite,274.2
408,mettre,mettre,271.1
409,tué,tuer,267.0
410,tué,tué,267.0
411,enfin,enfin,265.8
412,laissez,laisser,265.6
413,matin,matin,265.0
414,chambre,chambre,264.7
415,chambre,chambrer,264.7
416,pardon,pardon,263.8
417,là-bas,là-bas,263.1
418,regardez,regarder,261.8
419,papa,papa,259.0
420,venu,venir,258.6
421,venu,venu,258.6
422,partie,partie,258.2
423,partie,partir,258.2
424,calme,calme,258.0
425,calme,calmer,258.0
426,vers,vers,257.7
427,arrivé,arriver,257.3
428,arrivé,arrivé,257.3
429,mari,mari,254.9
430,sois,être,254.7
431,jeune,jeune,253.1
432,mec,mec,252.9
433,étaient,être,252.4
434,parlé,parler,251.7
435,parlé,parlé,251.7
436,car,car,251.4
437,importe,importer,251.4
438,côté,côté,250.5
439,leurs,leurs,250.4
440,corps,corps,250.2
441,celui,celui,250.1
442,madame,madame,249.3
443,loin,loin,248.3
444,pourrais,pouvoir,247.9
445,aucun,aucun,247.4
446,prie,prier,247.3
447,dernière,dernier,247.0
448,chaque,chaque,246.3
449,droit,droit,245.4
450,train,train,244.4
451,laisser,laisser,243.1
452,femmes,femme,242.8
453,mis,mettre,241.2
454,mis,mis,241.2
455,donné,donner,241.2
456,donné,donné,241.2
457,premier,premier,239.8
458,aura,avoir,239.4
459,aura,aura,239.4
460,feu,feu,237.8
461,écoute,écouter,236.7
462,écoute,écoute,236.7
463,savais,savoir,236.7
464,devrais,devoir,235.6
465,compte,compte,235.3
466,compte,compter,235.3
467,première,premier,235.3
468,perdu,perdre,234.8
469,perdu,perdu,234.8
470,mourir,mourir,234.7
471,donner,donner,233.4
472,fou,fou,230.8
473,attendez,attendre,230.7
474,cause,cause,230.6
475,cause,causer,230.6
476,excusez,excuser,230.2
477,dehors,dehors,228.6
478,aucune,aucune,227.7
479,aimerais,aimer,227.7
480,point,point,226.6
481,point,poindre,226.6
482,super,super,226.3
483,jouer,jouer,225.8
484,coeur,coeur,225.0
485,pouvoir,pouvoir,224.1
486,hier,hier,223.8
487,vivre,vivre,223.8
488,docteur,docteur,223.5
489,dont,dont,223.4
490,envie,envie,223.1
491,envie,envier,223.1
492,fin,fin,222.4
493,genre,genre,219.7
494,parti,partir,215.7
495,parti,parti,215.7
496,filles,fille,214.0
497,près,près,213.7
498,manger,manger,213.2
499,mains,main,213.0
500,demandé,demander,212.9
501,guerre,guerre,212.8
502,façon,façon,212.6
503,d'autres,d'autres,212.1
504,fort,fort,211.2
505,plutôt,plutôt,210.4
506,possible,possible,210.2
507,espère,espérer,209.2
508,affaire,affaire,208.9
509,affaire,affairer,208.9
510,devrait,devoir,208.8
511,grande,grand,208.5
512,ainsi,ainsi,207.7
513,boulot,boulot,206.6
514,fous,foutre,206.5
515,fous,fou,206.5
516,gros,gros,206.4
517,plein,plein,204.7
518,pays,pays,202.6
519,ceux,ceux,202.0
520,marche,marcher,201.3
521,marche,marche,201.3
522,pensais,penser,199.5
523,souviens,souvenir,198.3
524,minutes,minute,198.0
525,minutes,minuter,198.0
526,vue,voir,198.0
527,vue,vue,198.0
528,vue,vu,198.0
529,école,école,197.0
530,mets,mettre,196.9
531,mets,mets,196.9
532,endroit,endroit,196.8
533,peine,peine,196.5
534,peine,peiner,196.5
535,prêt,prêt,196.2
536,film,film,195.1
537,pauvre,pauvre,194.7
538,voudrais,vouloir,194.6
539,font,faire,193.6
540,croire,croire,193.4
541,appeler,appeler,192.7
542,voulait,vouloir,192.2
543,voyez,voir,191.6
544,dirait,dire,190.6
545,lit,lit,190.3
546,lit,lire,190.3
547,vérité,vérité,190.2
548,chef,chef,189.8
549,demander,demander,188.9
550,garçon,garçon,188.4
551,suffit,suffire,188.1
552,derrière,derrière,187.6
553,nouvelle,nouvelle,187.4
554,nouvelle,nouveau,187.4
555,penses,penser,186.9
556,affaires,affaire,186.7
557,affaires,affairer,186.7
558,années,année,186.6
559,semaine,semaine,186.0
560,bientôt,bientôt,185.0
561,instant,instant,184.8
562,parents,parent,184.7
563,tellement,tellement,183.7
564,arriver,arriver,182.9
565,voit,voir,182.0
566,presque,presque,181.8
567,tomber,tomber,180.2
568,désolée,désoler,179.4
569,désolée,désolé,179.4
570,prend,prendre,179.0
571,arrêter,arrêter,178.6
572,ferme,ferme,178.1
573,ferme,fermer,178.1
574,attendre,attendre,177.4
575,plaisir,plaisir,177.4
576,dernier,dernier,177.1
577,tour,tour,175.6
578,d'abord,d'abord,175.4
579,prenez,prendre,175.1
580,mot,mot,174.8
581,arrêtez,arrêter,174.1
582,attend,attendre,173.9
583,bébé,bébé,173.8
584,ait,avoir,173.4
585,malade,malade,173.2
586,café,café,172.4
587,important,important,171.9
588,important,importer,171.9
589,bas,bas,171.8
590,fera,faire,170.7
591,garde,garder,170.5
592,garde,garde,170.5
593,aimes,aimer,170.4
594,musique,musique,169.1
595,musique,musiquer,169.1
596,serai,être,168.8
597,essaie,essayer,168.0
598,roi,roi,166.9
599,rentrer,rentrer,166.4
600,dessus,dessus,166.0
601,cher,cher,165.4
602,journée,journée,165.3
603,téléphone,téléphone,165.1
604,téléphone,téléphoner,165.1
605,sinon,sinon,165.0
606,heureux,heureux,164.5
607,entends,entendre,163.5
608,faute,faute,163.5
609,faute,fauter,163.5
610,reviens,revenir,163.2
611,dur,dur,163.1
612,confiance,confiance,162.9
613,croyais,croire,162.6
614,numéro,numéro,162.1
615,cinq,cinq,162.0
616,cours,cours,161.8
617,cours,courir,161.8
618,vaut,valoir,161.5
619,bonsoir,bonsoir,161.2
620,dormir,dormir,160.8
621,entrer,entrer,160.1
622,chérie,chéri,159.6
623,chérie,chérir,159.6
624,chien,chien,158.8
625,mariage,mariage,158.6
626,oublié,oublier,158.1
627,oublié,oublié,158.1
628,jeu,jeu,156.8
629,bureau,bureau,156.7
630,impossible,impossible,156.1
631,sors,sortir,156.1
632,service,service,156.0
633,messieurs,monsieur,155.7
634,meilleur,meilleur,155.6
635,soeur,soeur,155.2
636,voulu,vouloir,154.8
637,voulu,voulu,154.8
638,verre,verre,154.1
639,facile,facile,153.6
640,bois,bois,153.2
641,bois,boire,153.2
642,lieu,lieu,153.1
643,parfois,parfois,152.9
644,route,route,152.8
645,croyez,croire,152.5
646,parles,parler,152.2
647,autant,autant,152.2
648,drôle,drôle,152.1
649,pensé,penser,151.7
650,rentre,rentrer,151.4
651,quatre,quatre,150.9
652,cherche,chercher,150.8
653,capitaine,capitaine,150.6
654,âge,âge,150.4
655,devez,devoir,150.2
656,bras,bras,149.3
657,mauvais,mauvais,149.2
658,travaille,travailler,149.2
659,surtout,surtout,149.2
660,payer,payer,149.1
661,pensez,penser,148.7
662,joue,jouer,148.4
663,joue,joue,148.4
664,an,an,148.4
665,ira,aller,148.4
666,ira,ira,148.4
667,travailler,travailler,147.8
668,seigneur,seigneur,147.7
669,général,général,147.6
670,appelé,appeler,147.4
671,appelé,appelé,147.4
672,con,con,147.3
673,ferai,faire,146.1
674,cul,cul,145.8
675,minute,minute,145.8
676,minute,minuter,145.8
677,paix,paix,144.9
678,boire,boire,144.8
679,exactement,exactement,144.6
680,fête,fête,144.5
681,fête,fêter,144.5
682,dès,dès,143.7
683,commence,commencer,143.5
684,morts,mort,143.2
685,morts,mourir,143.2
686,prison,prison,143.0
687,veulent,vouloir,142.4
688,ciel,ciel,142.2
689,partout,partout,141.9
690,écrit,écrire,141.7
691,écrit,écrit,141.7
692,gentil,gentil,141.7
693,ouvre,ouvrir,141.4
694,rendre,rendre,141.3
695,celle,celle,141.3
696,excuse,excuser,141.2
697,excuse,excuse,141.2
698,laissé,laisser,140.6
699,laissé,laissé,140.6
700,changer,changer,140.5
701,penser,penser,140.2
702,haut,haut,139.9
703,occupe,occuper,139.8
704,avis,avis,139.2
705,regarder,regarder,138.3
706,retour,retour,138.0
707,entendre,entendre,137.9
708,étiez,être,137.8
709,grave,grave,137.3
710,grave,graver,137.3
711,état,état,136.8
712,morte,mourir,136.7
713,morte,mort,136.7
714,dîner,dîner,136.5
715,montrer,montrer,136.2
716,souvent,souvent,135.5
717,doute,doute,135.3
718,doute,douter,135.3
719,comprendre,comprendre,135.2
720,difficile,difficile,135.2
721,faisait,faire,134.9
722,essayer,essayer,134.7
723,rêve,rêve,133.7
724,rêve,rêver,133.7
725,sûrement,sûrement,133.7
726,peuvent,pouvoir,133.3
727,ceci,ceci,133.1
728,simple,simple,133.1
729,ordre,ordre,132.5
730,allait,aller,132.0
731,serais,être,132.0
732,président,président,131.9
733,président,présider,131.9
734,esprit,esprit,131.7
735,perdre,perdre,131.5
736,voix,voix,130.8
737,or,or,130.5
738,pire,pire,130.4
739,tôt,tôt,130.0
740,année,année,129.6
741,montre,montrer,129.3
742,montre,montre,129.3
743,semble,sembler,128.9
744,problèmes,problème,128.9
745,propre,propre,128.8
746,ailleurs,ailleurs,128.7
747,rue,rue,128.5
748,rue,ruer,128.5
749,voyons,voir,127.9
750,ensuite,ensuite,127.9
751,l'un,l'un,127.7
752,faim,faim,127.5
753,oublie,oublier,127.3
754,oublie,oublie,127.3
755,froid,froid,127.2
756,honneur,honneur,126.8
757,prix,prix,126.5
758,noir,noir,126.4
759,soyez,être,126.3
760,inquiète,inquiéter,126.3
761,inquiète,inquiet,126.3
762,hôpital,hôpital,126.1
763,petits,petit,125.8
764,retard,retard,125.7
765,visage,visage,125.5
766,sort,sortir,125.3
767,sort,sort,125.3
768,courant,courant,125.2
769,courant,courir,125.2
770,pars,partir,125.2
771,pars,pars,125.2
772,connaissez,connaître,125.1
773,face,face,124.3
774,oncle,oncle,124.1
775,essayé,essayer,124.0
776,tire,tirer,124.0
777,tire,tire,124.0
778,bout,bout,123.9
779,bout,bouillir,123.9
780,tue,tuer,123.6
781,tue,tu,123.6
782,sale,sale,123.4
783,sale,saler,123.4
784,allé,aller,123.3
785,manque,manquer,123.2
786,manque,manque,123.2
787,garder,garder,123.1
788,pouvais,pouvoir,122.6
789,photo,photo,122.5
790,patron,patron,122.4
791,âme,âme,122.2
792,plan,plan,122.2
793,voyage,voyage,122.2
794,voyage,voyager,122.2
795,content,content,122.2
796,content,conter,122.2
797,sûre,sûr,122.0
798,gueule,gueule,121.8
799,gueule,gueuler,121.8
800,livre,livre,121.8
801,livre,livrer,121.8
802,force,force,121.8
803,force,forcer,121.8
804,adore,adorer,121.7
805,appris,apprendre,121.7
806,appris,appris,121.7
807,maître,maître,121.2
808,parlez,parler,120.8
809,soleil,soleil,120.7
810,amie,ami,120.6
811,nouvelles,nouveau,120.4
812,nouvelles,nouvelle,120.4
813,dollars,dollar,120.2
814,changé,changer,119.6
815,changé,changé,119.6
816,bouge,bouger,119.5
817,bouge,bouge,119.5
818,lâche,lâcher,119.5
819,lâche,lâche,119.5
820,t,t,119.4
821,équipe,équipe,118.8
822,équipe,équiper,118.8
823,grâce,grâce,118.4
824,donnez,donner,118.4
825,dix,dix,118.3
826,questions,question,118.2
827,rappelle,rappeler,117.9
828,arme,arme,117.8
829,arme,armer,117.8
830,marché,marché,117.6
831,marché,marcher,117.6
832,six,six,117.4
833,bizarre,bizarre,117.3
834,gauche,gauche,117.2
835,devoir,devoir,117.0
836,sauf,sauf,116.8
837,sorte,sorte,116.6
838,sorte,sortir,116.6
839,devons,devoir,116.3
840,devons,devon,116.3
841,cheveux,cheveu,116.2
842,allô,allô,116.0
843,lumière,lumière,116.0
844,rapport,rapport,115.6
845,acheter,acheter,115.3
846,génial,génial,115.3
847,propos,propos,115.2
848,c,c,114.6
849,chemin,chemin,114.3
850,prochaine,prochain,113.8
851,tirer,tirer,113.7
852,choix,choix,113.3
853,secret,secret,113.2
854,sécurité,sécurité,112.7
855,rouge,rouge,112.6
856,fond,fond,112.4
857,fond,fondre,112.4
858,médecin,médecin,112.3
859,devenir,devenir,112.2
860,l,l,112.1
861,table,table,112.0
862,table,tabler,112.0
863,continue,continuer,111.8
864,continue,continue,111.8
865,aurai,avoir,111.8
866,aurai,aurai,111.8
867,salle,salle,111.1
868,fallait,falloir,110.9
869,venue,venir,110.8
870,venue,venu,110.8
871,venue,venue,110.8
872,promis,promettre,110.7
873,promis,promis,110.7
874,pièce,pièce,110.7
875,sujet,sujet,110.5
876,libre,libre,110.4
877,ferais,faire,110.2
878,début,début,109.9
879,monte,monter,109.8
880,cru,croire,109.4
881,cru,cru,109.4
882,fric,fric,109.0
883,devait,devoir,108.9
884,euh,euh,108.9
885,lettre,lettre,108.8
886,allais,aller,108.7
887,pieds,pied,108.6
888,sérieux,sérieux,108.6
889,pouvait,pouvoir,108.0
890,hôtel,hôtel,107.7
891,tombe,tomber,107.7
892,tombe,tombe,107.7
893,seras,être,107.2
894,pareil,pareil,106.7
895,auras,avoir,106.6
896,auras,aura,106.6
897,peuple,peuple,106.6
898,peuple,peupler,106.6
899,bateau,bateau,106.5
900,trucs,truc,106.4
901,armes,arme,106.3
902,armes,armer,106.3
903,idiot,idiot,106.0
904,sac,sac,106.0
905,camp,camp,105.9
906,personnes,personne,105.8
907,personnes,personnes,105.8
908,avion,avion,105.5
909,seconde,seconde,105.5
910,seconde,second,105.5
911,seconde,seconder,105.5
912,silence,silence,105.5
913,restez,rester,105.5
914,pied,pied,105.5
915,revenir,revenir,105.5
916,complètement,complètement,105.4
917,présent,présent,105.2
918,espèce,espèce,105.0
919,agit,agir,105.0
920,entrez,entrer,104.8
921,semaines,semaine,104.8
922,chéri,chéri,104.7
923,chéri,chérir,104.7
924,mots,mot,104.7
925,avaient,avoir,104.4
926,télé,télé,104.3
927,armée,armée,104.3
928,armée,armé,104.3
929,armée,armer,104.3
930,faux,faux,104.3
931,jure,jurer,104.0
932,doucement,doucement,103.8
933,mange,manger,103.8
934,reçu,recevoir,103.6
935,reçu,reçu,103.6
936,connaît,connaître,103.4
937,tranquille,tranquille,103.3
938,honte,honte,103.3
939,touche,toucher,103.3
940,touche,touche,103.3
941,folle,fou,103.1
942,sauver,sauver,103.1
943,colonel,colonel,102.9
944,commencé,commencer,102.6
945,vieille,vieux,102.5
946,certains,certains,101.9
947,certains,certain,101.9
948,apprendre,apprendre,101.8
949,foutre,foutre,101.6
950,jolie,joli,101.6
951,jolie,jolie,101.6
952,situation,situation,101.4
953,chaud,chaud,101.4
954,erreur,erreur,101.3
955,clair,clair,101.2
956,long,long,101.1
957,retrouver,retrouver,100.9
958,dos,dos,100.3
959,accident,accident,100.1
960,message,message,99.7
961,mer,mer,99.5
962,tenez,tenir,99.5
963,lire,lire,99.5
964,effet,effet,99.2
965,envoie,envoyer,98.9
966,jeunes,jeune,98.6
967,disais,dire,98.4
968,normal,normal,98.3
969,cadeau,cadeau,98.1
970,i,i,97.9
971,bordel,bordel,97.8
972,occuper,occuper,97.2
973,oeil,oeil,97.1
974,scène,scène,96.7
975,avance,avance,96.6
976,avance,avancer,96.6
977,finir,finir,96.5
978,carte,carte,96.1
979,pourtant,pourtant,95.8
980,appelez,appeler,95.8
981,dame,dame,95.6
982,dame,damer,95.6
983,gagné,gagner,95.3
984,gagné,gagné,95.3
985,bête,bête,95.2
986,aviez,avoir,94.9
987,moyen,moyen,94.8
988,anniversaire,anniversaire,94.8
989,droite,droite,94.8
990,droite,droit,94.8
991,joli,joli,94.5
992,intérieur,intérieur,94.5
993,soirée,soirée,94.4
994,disait,dire,94.0
995,décidé,décider,94.0
996,décidé,décidé,94.0
997,disparu,disparaître,93.9
998,disparu,disparu,93.9
999,fasse,faire,93.8
1000,seront,être,93.7
1001,chacun,chacun,93.6
1002,coin,coin,93.4
1003,triste,triste,93.0
1004,gagner,gagner,92.7
1005,surprise,surprise,92.7
1006,surprise,surprendre,92.7
1007,surprise,surpris,92.7
1008,commencer,commencer,92.5
1009,écoutez,écouter,92.5
1010,agent,agent,92.4
1011,devenu,devenir,92.4
1012,vivant,vivant,92.4
1013,vivant,vivre,92.4
1014,rendez-vous,rendez-vous,92.0
1015,exemple,exemple,91.8
1016,debout,debout,91.8
1017,diable,diable,91.8
1018,bouche,bouche,91.1
1019,bouche,boucher,91.1
1020,cuisine,cuisine,90.9
1021,cuisine,cuisiner,90.9
1022,groupe,groupe,90.8
1023,groupe,grouper,90.8
1024,visite,visite,90.5
1025,visite,visiter,90.5
1026,aimer,aimer,90.4
1027,aie,avoir,90.4
1028,puisse,pouvoir,90.4
1029,préfère,préférer,90.3
1030,incroyable,incroyable,90.3
1031,professeur,professeur,90.0
1032,meilleure,meilleur,89.9
1033,aille,aller,89.8
1034,absolument,absolument,89.8
1035,habitude,habitude,89.7
1036,coucher,coucher,89.7
1037,avocat,avocat,89.3
1038,met,mettre,89.2
1039,expliquer,expliquer,89.2
1040,forme,forme,89.2
1041,forme,former,89.2
1042,vit,vivre,89.1
1043,vit,voir,89.1
1044,suppose,supposer,89.1
1045,heureuse,heureux,88.8
1046,fut,être,88.8
1047,connaître,connaître,88.6
1048,santé,santé,88.6
1049,disent,dire,88.5
1050,mauvaise,mauvais,88.3
1051,impression,impression,88.3
1052,risque,risque,88.3
1053,risque,risquer,88.3
1054,quitter,quitter,88.0
1055,millions,million,87.9
1056,pute,pute,87.9
1057,sortez,sortir,87.8
1058,village,village,87.6
1059,m,m,87.4
1060,loi,loi,87.4
1061,autour,autour,87.3
1062,livres,livre,87.1
1063,livres,livrer,87.1
1064,ferait,faire,86.9
1065,photos,photo,86.6
1066,su,savoir,86.3
1067,su,su,86.3
1068,envoyé,envoyer,86.2
1069,envoyé,envoyé,86.2
1070,rire,rire,86.1
1071,enfer,enfer,86.0
1072,flics,flic,86.0
