rank,word,lemma,occurrences_ppm
4172,mire',mire',21.506648242638004
4173,long,long,21.506648242638004
4174,retire',retire',21.506648242638004
4175,second,second,21.506648242638004
4176,guardo,guardo,21.506648242638004
4177,compra',compra',21.506648242638004
4178,seca,seca,21.506648242638004
4179,carmelo,carmelo,21.506648242638004
4180,extrañar,extrañar,21.506648242638004
4181,dárselo,dárselo,21.506648242638004
4182,pregúntale,pregúntale,21.506648242638004
4183,jura'o,jura'o,21.506648242638004
4184,compras,compras,21.506648242638004
4185,cierren,cierren,21.506648242638004
4186,guía,guía,21.506648242638004
4187,babies,babies,21.506648242638004
4188,parce,parce,21.506648242638004
4189,diciembre,diciembre,16.129986181978506
4190,ante,ante,16.129986181978506
4191,viajes,viajes,16.129986181978506
4192,mall,mall,16.129986181978506
4193,haberte,haberte,16.129986181978506
4194,encaja,encaja,16.129986181978506
4195,overall,overall,16.129986181978506
4196,happened,happened,16.129986181978506
4197,zion,zion,16.129986181978506
4198,tinte,tinte,16.129986181978506
4199,texts,texts,16.129986181978506
4200,exes,exes,16.129986181978506
4201,socio,socio,16.129986181978506
4202,escobar,escobar,16.129986181978506
4203,herma,herma,16.129986181978506
4204,dominó,dominó,16.129986181978506
4205,piedra,piedra,16.129986181978506
4206,envidiosa',envidiosa',16.129986181978506
4207,importar,importar,16.129986181978506
4208,expulsen,expulsen,16.129986181978506
4209,corazones,corazones,16.129986181978506
4210,hotter,hotter,16.129986181978506
4211,ta',ta',16.129986181978506
4212,tardes,tardes,16.129986181978506
4213,caña,caña,16.129986181978506
4214,city,city,16.129986181978506
4215,took,took,16.129986181978506
4216,derritió,derritió,16.129986181978506
4217,milla',milla',16.129986181978506
4218,drive,drive,16.129986181978506
4219,bit,bit,16.129986181978506
4220,pasarte,pasarte,16.129986181978506
4221,da'o,da'o,16.129986181978506
4222,tamale,tamale,16.129986181978506
4223,zorro,zorro,16.129986181978506
4224,máquina',máquina',16.129986181978506
4225,repito,repito,16.129986181978506
4226,sencilla,sencilla,16.129986181978506
4227,squad,squad,16.129986181978506
4228,petardo',petardo',16.129986181978506
4229,escrito,escrito,16.129986181978506
4230,castigarte,castigarte,16.129986181978506
4231,understood,understood,16.129986181978506
4232,comenzó,comenzó,16.129986181978506
4233,recoja',recoja',16.129986181978506
4234,pull,pull,16.129986181978506
4235,desaloja,desaloja,16.129986181978506
4236,contributorsdime,contributorsdime,16.129986181978506
4237,serias,serias,16.129986181978506
4238,our,our,16.129986181978506
4239,apodo,apodo,16.129986181978506
4240,lie,lie,16.129986181978506
4241,bardi,bardi,16.129986181978506
4242,'rossa,'rossa,16.129986181978506
4243,cacho,cacho,16.129986181978506
4244,vega',vega',16.129986181978506
4245,protagonista,protagonista,16.129986181978506
4246,negocio,negocio,16.129986181978506
4247,cost,cost,16.129986181978506
4248,temor,temor,16.129986181978506
4249,celu,celu,16.129986181978506
4250,matá',matá',16.129986181978506
4251,necesitamos,necesitamos,16.129986181978506
4252,roy,roy,16.129986181978506
4253,krystal,krystal,16.129986181978506
4254,mojan,mojan,16.129986181978506
4255,julito,julito,16.129986181978506
4256,anyway,anyway,16.129986181978506
4257,roro,roro,16.129986181978506
4258,uber,uber,16.129986181978506
4259,proving,proving,16.129986181978506
4260,renewal,renewal,16.129986181978506
4261,conocerme,conocerme,16.129986181978506
4262,level,level,16.129986181978506
4263,animo,animo,16.129986181978506
4264,vow,vow,16.129986181978506
4265,triple,triple,16.129986181978506
4266,dándome,dándome,16.129986181978506
4267,wrong,wrong,16.129986181978506
4268,brega,brega,16.129986181978506
4269,pecera,pecera,16.129986181978506
4270,edgar,edgar,16.129986181978506
4271,suspiro',suspiro',16.129986181978506
4272,seta,seta,16.129986181978506
4273,güiro,güiro,16.129986181978506
4274,toque',toque',16.129986181978506
4275,aloha,aloha,16.129986181978506
4276,'esbaratá,'esbaratá,16.129986181978506
4277,batá,batá,16.129986181978506
4278,patá',patá',16.129986181978506
4279,cogió,cogió,16.129986181978506
4280,station,station,16.129986181978506
4281,tocando,tocando,16.129986181978506
4282,portería,portería,16.129986181978506
4283,wolf,wolf,16.129986181978506
4284,darnell,darnell,16.129986181978506
4285,wife,wife,16.129986181978506
4286,spicy,spicy,16.129986181978506
4287,mashup,mashup,16.129986181978506
4288,chip,chip,16.129986181978506
4289,lujo,lujo,16.129986181978506
4290,bienes,bienes,16.129986181978506
4291,óscar,óscar,16.129986181978506
4292,suficiente,suficiente,16.129986181978506
4293,seba,seba,16.129986181978506
4294,testarossa,testarossa,16.129986181978506
4295,comprarme,comprarme,16.129986181978506
4296,respuesta',respuesta',16.129986181978506
4297,siri,siri,16.129986181978506
4298,spirit,spirit,16.129986181978506
4299,consejos,consejos,16.129986181978506
4300,glue,glue,16.129986181978506
4301,lyric,lyric,16.129986181978506
4302,banging,banging,16.129986181978506
4303,dude,dude,16.129986181978506
4304,learn,learn,16.129986181978506
4305,jodí,jodí,16.129986181978506
4306,queso,queso,16.129986181978506
4307,casarme,casarme,16.129986181978506
4308,celo',celo',16.129986181978506
4309,nano,nano,16.129986181978506
4310,perse,perse,16.129986181978506
4311,pensó,pensó,16.129986181978506
4312,acento,acento,16.129986181978506
4313,serte,serte,16.129986181978506
4314,harás,harás,16.129986181978506
4315,alguno',alguno',16.129986181978506
4316,aplique,aplique,16.129986181978506
4317,delante,delante,16.129986181978506
4318,caen,caen,16.129986181978506
4319,ganaste,ganaste,16.129986181978506
4320,concord,concord,16.129986181978506
4321,gastando,gastando,16.129986181978506
4322,hollywood,hollywood,16.129986181978506
4323,venirte,venirte,16.129986181978506
4324,six,six,16.129986181978506
4325,codeína,codeína,16.129986181978506
4326,fronteándome,fronteándome,16.129986181978506
4327,dance',dance',16.129986181978506
4328,ro,ro,16.129986181978506
4329,otro',otro',16.129986181978506
4330,brillando,brillando,16.129986181978506
4331,duran,duran,16.129986181978506
4332,sudaíta',sudaíta',16.129986181978506
4333,canadiense,canadiense,16.129986181978506
4334,capeamo',capeamo',16.129986181978506
4335,lam',lam',16.129986181978506
4336,aprovechó,aprovechó,16.129986181978506
4337,joden,joden,16.129986181978506
4338,drama,drama,16.129986181978506
4339,bobby,bobby,16.129986181978506
4340,convirtió,convirtió,16.129986181978506
4341,palabras,palabras,16.129986181978506
4342,termina',termina',16.129986181978506
4343,coins,coins,16.129986181978506
4344,pepa',pepa',16.129986181978506
4345,cógelo,cógelo,16.129986181978506
4346,llamadas,llamadas,16.129986181978506
4347,escapo,escapo,16.129986181978506
4348,rica',rica',16.129986181978506
4349,equivoqué,equivoqué,16.129986181978506
4350,ejemplo,ejemplo,16.129986181978506
4351,jodes,jodes,16.129986181978506
4352,thalía,thalía,16.129986181978506
4353,mexicana,mexicana,16.129986181978506
4354,mueren,mueren,16.129986181978506
4355,concentran,concentran,16.129986181978506
4356,gastan,gastan,16.129986181978506
4357,hermana,hermana,16.129986181978506
4358,marca',marca',16.129986181978506
4359,tirarnos,tirarnos,16.129986181978506
4360,todita',todita',16.129986181978506
4361,mere,mere,16.129986181978506
4362,contamo',contamo',16.129986181978506
4363,mía',mía',16.129986181978506
4364,jueguen,jueguen,16.129986181978506
4365,wade,wade,16.129986181978506
4366,trátame,trátame,16.129986181978506
4367,recta,recta,16.129986181978506
4368,perdona,perdona,16.129986181978506
4369,llamaba,llamaba,16.129986181978506
4370,cometí,cometí,16.129986181978506
4371,metemos,metemos,16.129986181978506
4372,cavaliers,cavaliers,16.129986181978506
4373,derrito,derrito,16.129986181978506
4374,línea,línea,16.129986181978506
4375,vandalismo,vandalismo,16.129986181978506
4376,quejo,quejo,16.129986181978506
4377,kilo',kilo',16.129986181978506
4378,asegura'o,asegura'o,16.129986181978506
4379,rece,rece,16.129986181978506
4380,solitario,solitario,16.129986181978506
4381,confesarte,confesarte,16.129986181978506
4382,patricia,patricia,16.129986181978506
4383,encajo,encajo,16.129986181978506
4384,nicole,nicole,16.129986181978506
4385,apple,apple,16.129986181978506
4386,febrero,febrero,16.129986181978506
4387,muertos,muertos,16.129986181978506
4388,papele',papele',16.129986181978506
4389,contributorstranslationsenglishdeutschmia,contributorstranslationsenglishdeutschmia,16.129986181978506
4390,cooper,cooper,16.129986181978506
4391,nacen,nacen,16.129986181978506
4392,vacila,vacila,16.129986181978506
4393,envíe',envíe',16.129986181978506
4394,enferma,enferma,16.129986181978506
4395,veloz,veloz,16.129986181978506
4396,grosería',grosería',16.129986181978506
4397,hablándote,hablándote,16.129986181978506
4398,parte',parte',16.129986181978506
4399,abandonó,abandonó,16.129986181978506
4400,llene,llene,16.129986181978506
4401,nude',nude',16.129986181978506
4402,buelo,buelo,16.129986181978506
4403,pasarse,pasarse,16.129986181978506
4404,stu',stu',16.129986181978506
4405,voces,voces,16.129986181978506
4406,parcero,parcero,16.129986181978506
4407,miel,miel,16.129986181978506
4408,peluca,peluca,16.129986181978506
4409,escupe,escupe,16.129986181978506
4410,two,two,16.129986181978506
4411,range,range,16.129986181978506
4412,hechas,hechas,16.129986181978506
4413,cuidado,cuidado,16.129986181978506
4414,muriéndome,muriéndome,16.129986181978506
4415,diose',diose',16.129986181978506
4416,somali,somali,16.129986181978506
4417,métase,métase,16.129986181978506
4418,movie',movie',16.129986181978506
4419,esquinas,esquinas,16.129986181978506
4420,bumper,bumper,16.129986181978506
4421,paparazzi,paparazzi,16.129986181978506
4422,valgan,valgan,16.129986181978506
4423,reciben,reciben,16.129986181978506
4424,fur,fur,16.129986181978506
4425,coat,coat,16.129986181978506
4426,números,números,16.129986181978506
4427,temblar,temblar,16.129986181978506
4428,hop,hop,16.129986181978506
4429,moviéndote,moviéndote,16.129986181978506
4430,argentina,argentina,16.129986181978506
4431,him,him,16.129986181978506
4432,fueran,fueran,16.129986181978506
4433,fendi,fendi,16.129986181978506
4434,cruz,cruz,16.129986181978506
4435,flexing,flexing,16.129986181978506
4436,herramienta,herramienta,16.129986181978506
4437,espiral,espiral,16.129986181978506
4438,indicando,indicando,16.129986181978506
4439,ponía,ponía,16.129986181978506
4440,pants,pants,16.129986181978506
4441,bitches,bitches,16.129986181978506
4442,hoteles,hoteles,16.129986181978506
4443,chingarte,chingarte,16.129986181978506
4444,eating,eating,16.129986181978506
4445,halal,halal,16.129986181978506
4446,driving,driving,16.129986181978506
4447,explain,explain,16.129986181978506
4448,podido,podido,16.129986181978506
4449,orilla,orilla,16.129986181978506
4450,azúca',azúca',16.129986181978506
4451,roof,roof,16.129986181978506
4452,háblame,háblame,16.129986181978506
4453,dió,dió,16.129986181978506
4454,sky,sky,16.129986181978506
4455,explotando,explotando,16.129986181978506
4456,peine,peine,16.129986181978506
4457,pueda',pueda',16.129986181978506
4458,guasón,guasón,16.129986181978506
4459,hi,hi,16.129986181978506
4460,piqué,piqué,16.129986181978506
4461,manito,manito,16.129986181978506
4462,bailen,bailen,16.129986181978506
4463,dipper,dipper,16.129986181978506
4464,piense,piense,16.129986181978506
4465,revista,revista,16.129986181978506
4466,famoso',famoso',16.129986181978506
4467,sentimiento,sentimiento,16.129986181978506
4468,sacan,sacan,16.129986181978506
4469,cuiden,cuiden,16.129986181978506
4470,copa,copa,16.129986181978506
4471,efran,efran,16.129986181978506
4472,speaker,speaker,16.129986181978506
4473,brain,brain,16.129986181978506
4474,mojar,mojar,16.129986181978506
4475,convierto,convierto,16.129986181978506
4476,coso,coso,16.129986181978506
4477,foke,foke,16.129986181978506
4478,men,men,16.129986181978506
4479,roba',roba',16.129986181978506
4480,activa'o,activa'o,16.129986181978506
4481,enrique,enrique,16.129986181978506
4482,cortante',cortante',16.129986181978506
4483,pasa',pasa',16.129986181978506
4484,solitos,solitos,16.129986181978506
4485,consolarte,consolarte,16.129986181978506
4486,trepo,trepo,16.129986181978506
4487,invierto,invierto,16.129986181978506
4488,perversa,perversa,16.129986181978506
4489,tensión,tensión,16.129986181978506
4490,himnos,himnos,16.129986181978506
4491,queremo',queremo',16.129986181978506
4492,barriga,barriga,16.129986181978506
4493,gaveta,gaveta,16.129986181978506
4494,latinos,latinos,16.129986181978506
4495,ganando,ganando,16.129986181978506
4496,dividimo',dividimo',16.129986181978506
4497,brru,brru,16.129986181978506
4498,robe,robe,16.129986181978506
4499,caía,caía,16.129986181978506
4500,robo,robo,16.129986181978506
4501,ken,ken,16.129986181978506
4502,texto,texto,16.129986181978506
4503,intimidad,intimidad,16.129986181978506
4504,manejo,manejo,16.129986181978506
4505,tome',tome',16.129986181978506
4506,carta,carta,16.129986181978506
4507,usuario,usuario,16.129986181978506
4508,herma',herma',16.129986181978506
4509,blessed,blessed,16.129986181978506
4510,llueva,llueva,16.129986181978506
4511,lambebicho,lambebicho,16.129986181978506
4512,probarme,probarme,16.129986181978506
4513,préndelo,préndelo,16.129986181978506
4514,cuchillo',cuchillo',16.129986181978506
4515,pagando,pagando,16.129986181978506
4516,hacerle',hacerle',16.129986181978506
4517,empiece,empiece,16.129986181978506
4518,grabar,grabar,16.129986181978506
4519,premio,premio,16.129986181978506
4520,doler,doler,16.129986181978506
4521,tenqui,tenqui,16.129986181978506
4522,mama',mama',16.129986181978506
4523,intento,intento,16.129986181978506
4524,arrancar,arrancar,16.129986181978506
4525,prendió,prendió,16.129986181978506
4526,maleza,maleza,16.129986181978506
4527,bakin',bakin',16.129986181978506
4528,disparar,disparar,16.129986181978506
4529,wao',wao',16.129986181978506
4530,conocemo',conocemo',16.129986181978506
4531,repeat,repeat,16.129986181978506
4532,sentía,sentía,16.129986181978506
4533,fornicar,fornicar,16.129986181978506
4534,echarle,echarle,16.129986181978506
4535,clásico,clásico,16.129986181978506
4536,inc,inc,16.129986181978506
4537,poseída,poseída,16.129986181978506
4538,expreso,expreso,16.129986181978506
4539,rojo',rojo',16.129986181978506
4540,empañan,empañan,16.129986181978506
4541,moje',moje',16.129986181978506
4542,sacando,sacando,16.129986181978506
4543,ugh,ugh,16.129986181978506
4544,iris,iris,16.129986181978506
4545,contrato,contrato,16.129986181978506
4546,sano,sano,16.129986181978506
4547,resistir,resistir,16.129986181978506
4548,chispa,chispa,16.129986181978506
4549,stephen,stephen,16.129986181978506
4550,rah,rah,16.129986181978506
4551,monta,monta,16.129986181978506
4552,hijueputas,hijueputas,16.129986181978506
4553,reveló,reveló,16.129986181978506
4554,componer,componer,16.129986181978506
4555,juguete,juguete,16.129986181978506
4556,titi,titi,16.129986181978506
4557,yendo,yendo,16.129986181978506
4558,demasiado,demasiado,16.129986181978506
4559,desvestir,desvestir,16.129986181978506
4560,caleta',caleta',16.129986181978506
4561,marí'o,marí'o,16.129986181978506
4562,boutique,boutique,16.129986181978506
4563,today,today,16.129986181978506
4564,exista,exista,16.129986181978506
4565,quemando,quemando,16.129986181978506
4566,gala,gala,16.129986181978506
4567,pole,pole,16.129986181978506
4568,north,north,16.129986181978506
4569,lucha,lucha,16.129986181978506
4570,husbands,husbands,16.129986181978506
4571,crew,crew,16.129986181978506
4572,sepan,sepan,16.129986181978506
4573,chef,chef,16.129986181978506
4574,brinca,brinca,16.129986181978506
4575,enamoró,enamoró,16.129986181978506
4576,chat,chat,16.129986181978506
4577,flore',flore',16.129986181978506
4578,tiger,tiger,16.129986181978506
4579,singer,singer,16.129986181978506
4580,tercero,tercero,16.129986181978506
4581,fool,fool,16.129986181978506
4582,demen,demen,16.129986181978506
4583,dubai,dubai,16.129986181978506
4584,proceso,proceso,16.129986181978506
4585,imagina,imagina,16.129986181978506
4586,princesa,princesa,16.129986181978506
4587,reino,reino,16.129986181978506
4588,luis,luis,16.129986181978506
4589,pío,pío,16.129986181978506
4590,condición,condición,16.129986181978506
4591,rubí,rubí,16.129986181978506
4592,wey,wey,16.129986181978506
4593,cueste,cueste,16.129986181978506
4594,tirarme,tirarme,16.129986181978506
4595,channel,channel,16.129986181978506
4596,duro',duro',16.129986181978506
4597,dri,dri,16.129986181978506
4598,siglos,siglos,16.129986181978506
4599,prende',prende',16.129986181978506
4600,odie,odie,16.129986181978506
4601,seria,seria,16.129986181978506
4602,noviembre,noviembre,16.129986181978506
4603,escribiendo,escribiendo,16.129986181978506
4604,aborrecío',aborrecío',16.129986181978506
4605,jack,jack,16.129986181978506
4606,rompí,rompí,16.129986181978506
4607,afilador,afilador,16.129986181978506
4608,saco',saco',16.129986181978506
4609,haya,haya,16.129986181978506
4610,disponibles,disponibles,16.129986181978506
4611,ourselves,ourselves,16.129986181978506
4612,retrata,retrata,16.129986181978506
4613,october,october,16.129986181978506
4614,pinta,pinta,16.129986181978506
4615,escucha',escucha',16.129986181978506
4616,pandora,pandora,16.129986181978506
4617,lana,lana,16.129986181978506
4618,news,news,16.129986181978506
4619,crecen,crecen,16.129986181978506
4620,legend,legend,16.129986181978506
4621,déjalo,déjalo,16.129986181978506
4622,edad,edad,16.129986181978506
4623,gó,gó,16.129986181978506
4624,gangster,gangster,16.129986181978506
4625,admiración,admiración,16.129986181978506
4626,corrupto,corrupto,16.129986181978506
4627,bentley,bentley,16.129986181978506
4628,lee,lee,16.129986181978506
4629,llegada,llegada,16.129986181978506
4630,coelho,coelho,16.129986181978506
4631,clean,clean,16.129986181978506
4632,bonga,bonga,16.129986181978506
4633,parís,parís,16.129986181978506
4634,inmigrante',inmigrante',16.129986181978506
4635,prendiendo,prendiendo,16.129986181978506
4636,ponlo,ponlo,16.129986181978506
4637,magnífico,magnífico,16.129986181978506
4638,while,while,16.129986181978506
4639,despega,despega,16.129986181978506
4640,gallo',gallo',16.129986181978506
4641,mais,mais,16.129986181978506
4642,q,q,16.129986181978506
4643,pistola',pistola',16.129986181978506
4644,luigi,luigi,16.129986181978506
4645,balenciagas,balenciagas,16.129986181978506
4646,notorious,notorious,16.129986181978506
4647,verse,verse,16.129986181978506
4648,personaje,personaje,16.129986181978506
4649,escribir,escribir,16.129986181978506
4650,bendijo,bendijo,16.129986181978506
4651,reacción,reacción,16.129986181978506
4652,tienda,tienda,16.129986181978506
4653,volando,volando,16.129986181978506
4654,rebota,rebota,16.129986181978506
4655,deseando,deseando,16.129986181978506
4656,pega'o,pega'o,16.129986181978506
4657,obviamente,obviamente,16.129986181978506
4658,éramo',éramo',16.129986181978506
4659,viejita,viejita,16.129986181978506
4660,talk,talk,16.129986181978506
4661,plantío,plantío,16.129986181978506
4662,sprite,sprite,16.129986181978506
4663,darno',darno',16.129986181978506
4664,where's,where's,16.129986181978506
4665,capo,capo,16.129986181978506
4666,alcance,alcance,16.129986181978506
4667,primero',primero',16.129986181978506
4668,contributorsso,contributorsso,16.129986181978506
4669,omy,omy,16.129986181978506
4670,pen,pen,16.129986181978506
4671,niego,niego,16.129986181978506
4672,tenho,tenho,16.129986181978506
4673,construir,construir,16.129986181978506
4674,escalera',escalera',16.129986181978506
4675,venta,venta,16.129986181978506
4676,celos,celos,16.129986181978506
4677,quintana,quintana,16.129986181978506
4678,existen,existen,16.129986181978506
4679,pídelo,pídelo,16.129986181978506
4680,eskysuomipolski,eskysuomipolski,16.129986181978506
4681,girar,girar,16.129986181978506
4682,llevamos,llevamos,16.129986181978506
4683,che,che,16.129986181978506
4684,desespera,desespera,16.129986181978506
4685,busque,busque,16.129986181978506
4686,tenga',tenga',16.129986181978506
4687,sdtmf,sdtmf,16.129986181978506
4688,jeweler,jeweler,16.129986181978506
4689,gotas,gotas,16.129986181978506
4690,mara,mara,16.129986181978506
4691,redonda,redonda,16.129986181978506
4692,sunset,sunset,16.129986181978506
4693,watch,watch,16.129986181978506
4694,partí,partí,16.129986181978506
4695,extrañan,extrañan,16.129986181978506
4696,socks,socks,16.129986181978506
4697,jacket,jacket,16.129986181978506
4698,aisitalianodeutschenglish,aisitalianodeutschenglish,16.129986181978506
4699,pum,pum,16.129986181978506
4700,send,send,16.129986181978506
4701,dedico,dedico,16.129986181978506
4702,ela,ela,16.129986181978506
4703,benz,benz,16.129986181978506
4704,pitorro,pitorro,16.129986181978506
4705,sentías,sentías,16.129986181978506
4706,ones,ones,16.129986181978506
4707,plant,plant,16.129986181978506
4708,esconde,esconde,16.129986181978506
4709,ainda,ainda,16.129986181978506
4710,separar,separar,16.129986181978506
4711,reyes,reyes,16.129986181978506
4712,tempo,tempo,16.129986181978506
4713,pisci',pisci',16.129986181978506
4714,contributorsk,contributorsk,16.129986181978506
4715,enséñame,enséñame,16.129986181978506
4716,muerde,muerde,16.129986181978506
4717,touch,touch,16.129986181978506
4718,bruto,bruto,16.129986181978506
4719,celda,celda,16.129986181978506
4720,presiento,presiento,16.129986181978506
4721,sangre,sangre,16.129986181978506
4722,recuerdan,recuerdan,16.129986181978506
4723,stuntin',stuntin',16.129986181978506
4724,escriba,escriba,16.129986181978506
4725,nat,nat,16.129986181978506
4726,martino,martino,16.129986181978506
4727,coreografía,coreografía,16.129986181978506
4728,subido,subido,16.129986181978506
4729,quedamos,quedamos,16.129986181978506
4730,cell,cell,16.129986181978506
4731,humano,humano,16.129986181978506
4732,lápiz,lápiz,16.129986181978506
4733,shinin',shinin',16.129986181978506
4734,toíto',toíto',16.129986181978506
4735,hours,hours,16.129986181978506
4736,búscate,búscate,16.129986181978506
4737,pública,pública,16.129986181978506
4738,darell,darell,16.129986181978506
4739,diamonds,diamonds,16.129986181978506
4740,chiquita,chiquita,16.129986181978506
4741,hebrew,hebrew,16.129986181978506
4742,posición,posición,16.129986181978506
4743,aprovecho,aprovecho,16.129986181978506
4744,hickey,hickey,16.129986181978506
4745,canasto,canasto,16.129986181978506
4746,cacha,cacha,16.129986181978506
4747,expira,expira,16.129986181978506
4748,brisa,brisa,16.129986181978506
4749,centro,centro,16.129986181978506
4750,rick,rick,16.129986181978506
4751,eazi,eazi,16.129986181978506
4752,paul,paul,16.129986181978506
4753,efecto',efecto',16.129986181978506
4754,criminal,criminal,16.129986181978506
4755,fu,fu,16.129986181978506
4756,much,much,16.129986181978506
4757,puma,puma,16.129986181978506
4758,mad,mad,16.129986181978506
4759,bule,bule,16.129986181978506
4760,relatando,relatando,16.129986181978506
4761,friza,friza,16.129986181978506
4762,silla,silla,16.129986181978506
4763,firmar,firmar,16.129986181978506
4764,easily,easily,16.129986181978506
4765,deals,deals,16.129986181978506
4766,disfruta,disfruta,16.129986181978506
4767,conociendo,conociendo,16.129986181978506
4768,baja',baja',16.129986181978506
4769,baña,baña,16.129986181978506
4770,nubes,nubes,16.129986181978506
4771,'esnúa,'esnúa,16.129986181978506
4772,nazza,nazza,16.129986181978506
4773,grati',grati',16.129986181978506
4774,huracán,huracán,16.129986181978506
4775,cochera,cochera,16.129986181978506
4776,contributorsbad,contributorsbad,16.129986181978506
4777,bebecita',bebecita',16.129986181978506
4778,suyo,suyo,16.129986181978506
4779,historias,historias,16.129986181978506
4780,quemen,quemen,16.129986181978506
4781,puertorriqueños,puertorriqueños,16.129986181978506
4782,controla,controla,16.129986181978506
4783,sistema,sistema,16.129986181978506
4784,estilazo,estilazo,16.129986181978506
4785,acabando,acabando,16.129986181978506
4786,pasarela,pasarela,16.129986181978506
4787,intentar,intentar,16.129986181978506
4788,million,million,16.129986181978506
4789,respeta,respeta,16.129986181978506
4790,dollar,dollar,16.129986181978506
4791,fighting,fighting,16.129986181978506
4792,enloquecerme,enloquecerme,16.129986181978506
4793,lyricsla,lyricsla,16.129986181978506
4794,americana,americana,16.129986181978506
4795,english,english,16.129986181978506
4796,ofrecí,ofrecí,16.129986181978506
4797,existencia,existencia,16.129986181978506
4798,exclusive,exclusive,16.129986181978506
4799,ponme,ponme,16.129986181978506
4800,situación,situación,16.129986181978506
4801,luce',luce',16.129986181978506
4802,tuyo',tuyo',16.129986181978506
4803,capea,capea,16.129986181978506
4804,lyricsel,lyricsel,16.129986181978506
4805,existía,existía,16.129986181978506
4806,confunda',confunda',16.129986181978506
4807,ndo,ndo,16.129986181978506
4808,montaste,montaste,16.129986181978506
4809,mudanza,mudanza,16.129986181978506
4810,inch,inch,16.129986181978506
4811,grabé,grabé,16.129986181978506
4812,bori,bori,16.129986181978506
4813,levante,levante,16.129986181978506
4814,sacude,sacude,16.129986181978506
4815,sábado,sábado,16.129986181978506
4816,maldades,maldades,16.129986181978506
4817,monaguillo,monaguillo,16.129986181978506
4818,amen,amen,16.129986181978506
4819,viernes,viernes,16.129986181978506
4820,fallaron,fallaron,16.129986181978506
4821,busque',busque',16.129986181978506
4822,rumores,rumores,16.129986181978506
4823,enrolado',enrolado',16.129986181978506
4824,ben,ben,16.129986181978506
4825,inter,inter,16.129986181978506
4826,quererla,quererla,16.129986181978506
4827,comparar,comparar,16.129986181978506
4828,libreta,libreta,16.129986181978506
4829,carrito,carrito,16.129986181978506
4830,tira'o,tira'o,16.129986181978506
4831,kiss,kiss,16.129986181978506
4832,vola'o,vola'o,16.129986181978506
4833,receta,receta,16.129986181978506
4834,andaba,andaba,16.129986181978506
4835,roncar,roncar,16.129986181978506
4836,larga,larga,16.129986181978506
4837,cuida,cuida,16.129986181978506
4838,vuelven,vuelven,16.129986181978506
4839,habilidad,habilidad,16.129986181978506
4840,presidencial,presidencial,16.129986181978506
4841,enrolando,enrolando,16.129986181978506
4842,amigo',amigo',16.129986181978506
4843,gata',gata',16.129986181978506
4844,jueves,jueves,16.129986181978506
4845,oo,oo,16.129986181978506
4846,ingeniero,ingeniero,16.129986181978506
4847,guarde,guarde,16.129986181978506
4848,muerda',muerda',16.129986181978506
4849,cantaban,cantaban,16.129986181978506
4850,malas,malas,16.129986181978506
4851,bailaban,bailaban,16.129986181978506
4852,habría,habría,16.129986181978506
4853,aburro,aburro,16.129986181978506
4854,tonto,tonto,16.129986181978506
4855,laughing,laughing,16.129986181978506
4856,sentimentales,sentimentales,16.129986181978506
4857,piezas,piezas,16.129986181978506
4858,monta'o,monta'o,16.129986181978506
4859,lyricsde,lyricsde,16.129986181978506
4860,volviera,volviera,16.129986181978506
4861,blowing,blowing,16.129986181978506
4862,kisses,kisses,16.129986181978506
4863,mezcla,mezcla,16.129986181978506
4864,atardeceres,atardeceres,16.129986181978506
4865,delicious,delicious,16.129986181978506
4866,seda,seda,16.129986181978506
4867,menor,menor,16.129986181978506
4868,cantamo,cantamo,16.129986181978506
4869,azar,azar,16.129986181978506
4870,guió,guió,16.129986181978506
4871,volviste,volviste,16.129986181978506
4872,lujos,lujos,16.129986181978506
4873,vídeos,vídeos,16.129986181978506
4874,distintos,distintos,16.129986181978506
4875,raíces,raíces,16.129986181978506
4876,taking,taking,16.129986181978506
4877,extrañaba,extrañaba,16.129986181978506
4878,caballo,caballo,16.129986181978506
4879,peso',peso',16.129986181978506
4880,contributorste,contributorste,16.129986181978506
4881,twitteo,twitteo,16.129986181978506
4882,miguel,miguel,16.129986181978506
4883,haría,haría,16.129986181978506
4884,inglé',inglé',16.129986181978506
4885,crea,crea,16.129986181978506
4886,respiro,respiro,16.129986181978506
4887,olvidaría',olvidaría',16.129986181978506
4888,besamo,besamo,16.129986181978506
4889,clavarme,clavarme,16.129986181978506
4890,personal,personal,16.129986181978506
4891,wide,wide,16.129986181978506
4892,oasi',oasi',16.129986181978506
4893,genero,genero,16.129986181978506
4894,texteó,texteó,16.129986181978506
4895,turks,turks,16.129986181978506
4896,trama,trama,16.129986181978506
4897,relaciones,relaciones,16.129986181978506
4898,fumarme,fumarme,16.129986181978506
4899,convencer,convencer,16.129986181978506
4900,lalalalalalala,lalalalalalala,16.129986181978506
4901,enamorarse,enamorarse,16.129986181978506
4902,ama',ama',16.129986181978506
4903,emocione',emocione',16.129986181978506
4904,brava,brava,16.129986181978506
4905,privada,privada,16.129986181978506
4906,secreto',secreto',16.129986181978506
4907,esquivo,esquivo,16.129986181978506
4908,jevas,jevas,16.129986181978506
4909,aden,aden,16.129986181978506
4910,agonizando,agonizando,16.129986181978506
4911,niegue',niegue',16.129986181978506
4912,fumaba',fumaba',16.129986181978506
4913,tóxicas,tóxicas,16.129986181978506
