rank,word,lemma,occurrences_ppm
1093,brazo,brazo,165.6726308813784
1094,arranca,arranca,165.6726308813784
1095,travesura,travesura,165.6726308813784
1096,pata',pata',165.6726308813784
1097,vacilar,vacilar,165.6726308813784
1098,atajo,atajo,165.6726308813784
1099,pana,pana,165.6726308813784
1100,atraso,atraso,165.6726308813784
1101,trajo,trajo,165.6726308813784
1102,caer,caer,165.6726308813784
1103,enrola,enrola,165.6726308813784
1104,cojone',cojone',165.6726308813784
1105,tocó,tocó,165.6726308813784
1106,perder,perder,165.6726308813784
1107,vio,vio,165.6726308813784
1108,mordió,mordió,165.6726308813784
1109,dio,dio,165.6726308813784
1110,parió,parió,165.6726308813784
1111,dio',dio',165.6726308813784
1112,pon,pon,165.6726308813784
1113,pesco,pesco,165.6726308813784
1114,masterpiece,masterpiece,165.6726308813784
1115,decidió,decidió,165.6726308813784
1116,piel,piel,165.6726308813784
1117,deuces,deuces,165.6726308813784
1118,ñengo,ñengo,165.6726308813784
1119,chris,chris,165.6726308813784
1120,brown,brown,165.6726308813784
1121,cerebro,cerebro,165.6726308813784
1122,vuelta',vuelta',165.6726308813784
1123,marea'o,marea'o,165.6726308813784
1124,cual,cual,165.6726308813784
1125,murió,murió,165.6726308813784
1126,dolió,dolió,165.6726308813784
1127,jodió,jodió,165.6726308813784
1128,agua,agua,165.6726308813784
1129,paz,paz,165.6726308813784
1130,descanse,descanse,165.6726308813784
1131,nosotro',nosotro',165.6726308813784
1132,rompiste,rompiste,165.6726308813784
1133,roto,roto,165.6726308813784
1134,alzando,alzando,165.6726308813784
1135,velorio,velorio,165.6726308813784
1136,amanezco,amanezco,165.6726308813784
1137,quisiste,quisiste,165.6726308813784
1138,agradezco,agradezco,165.6726308813784
1139,pertenezco,pertenezco,165.6726308813784
1140,caserío,caserío,165.6726308813784
1141,mando,mando,165.6726308813784
1142,pasa,pasa,165.6726308813784
1143,real,real,165.6726308813784
1144,louis,louis,165.6726308813784
1145,vuitton,vuitton,165.6726308813784
1146,uso,uso,165.6726308813784
1147,retro,retro,165.6726308813784
1148,to'a,to'a,165.6726308813784
1149,khalifa,khalifa,165.6726308813784
1150,kush,kush,165.6726308813784
1151,avenue,avenue,165.6726308813784
1152,beach,beach,165.6726308813784
1153,dirección,dirección,165.6726308813784
1154,superficial,superficial,165.6726308813784
1155,pueda,pueda,165.6726308813784
1156,gucci,gucci,165.6726308813784
1157,comprar,comprar,165.6726308813784
1158,penthouse,penthouse,165.6726308813784
1159,vista,vista,165.6726308813784
1160,mar,mar,165.6726308813784
1161,único,único,165.6726308813784
1162,poder,poder,165.6726308813784
1163,supuestamente,supuestamente,165.6726308813784
1164,mudé,mudé,165.6726308813784
1165,anoche,anoche,165.6726308813784
1166,saludé,saludé,165.6726308813784
1167,tratando,tratando,165.6726308813784
1168,ferra',ferra',165.6726308813784
1169,español,español,165.6726308813784
1170,cicatrices,cicatrices,165.6726308813784
1171,dos,dos,165.6726308813784
1172,irme,irme,165.6726308813784
1173,maserati,maserati,165.6726308813784
1174,modelos,modelos,165.6726308813784
1175,extranjeras,extranjeras,165.6726308813784
1176,cel,cel,165.6726308813784
1177,locas,locas,165.6726308813784
1178,coger,coger,165.6726308813784
1179,champaña,champaña,165.6726308813784
1180,rubia,rubia,165.6726308813784
1181,baña,baña,165.6726308813784
1182,viaje,viaje,165.6726308813784
1183,hora',hora',165.6726308813784
1184,hablándome,hablándome,165.6726308813784
1185,extraña,extraña,165.6726308813784
1186,dicho,dicho,165.6726308813784
1187,acompaña,acompaña,165.6726308813784
1188,fazza,fazza,165.6726308813784
1189,ciudad,ciudad,165.6726308813784
1190,tiendas,tiendas,165.6726308813784
1191,mall,mall,165.6726308813784
1192,cristiano,cristiano,165.6726308813784
1193,meter,meter,165.6726308813784
1194,gol,gol,165.6726308813784
1195,francesas,francesas,165.6726308813784
1196,sellar,sellar,165.6726308813784
1197,estado,estado,165.6726308813784
1198,nevera,nevera,165.6726308813784
1199,jodedera,jodedera,165.6726308813784
1200,segundo,segundo,165.6726308813784
1201,bombero,bombero,165.6726308813784
1202,gorras,gorras,165.6726308813784
1203,pitbull,pitbull,165.6726308813784
1204,bm,bm,165.6726308813784
1205,cotorra,cotorra,165.6726308813784
1206,polaris,polaris,165.6726308813784
1207,dejar,dejar,165.6726308813784
1208,corra,corra,165.6726308813784
1209,tatuaje,tatuaje,165.6726308813784
1210,borra,borra,165.6726308813784
1211,entendí,entendí,165.6726308813784
1212,pelotero,pelotero,165.6726308813784
1213,esa,esa,165.6726308813784
1214,era,era,165.6726308813784
1215,somo',somo',165.6726308813784
1216,millo',millo',165.6726308813784
1217,disquera,disquera,165.6726308813784
1218,ferrari,ferrari,165.6726308813784
1219,lambo',lambo',165.6726308813784
1220,panamera,panamera,165.6726308813784
1221,compro,compro,165.6726308813784
1222,manera,manera,165.6726308813784
1223,respeto,respeto,165.6726308813784
1224,maestra,maestra,165.6726308813784
1225,ingeniero,ingeniero,165.6726308813784
1226,actrices,actrices,165.6726308813784
1227,vacía,vacía,165.6726308813784
1228,garage,garage,165.6726308813784
1229,bentley,bentley,165.6726308813784
1230,querías,querías,165.6726308813784
1231,monto,monto,165.6726308813784
1232,imaginando,imaginando,165.6726308813784
1233,guías,guías,165.6726308813784
1234,cansan,cansan,165.6726308813784
1235,threesome',threesome',165.6726308813784
1236,orgías,orgías,165.6726308813784
1237,cansa,cansa,165.6726308813784
1238,siga,siga,165.6726308813784
1239,recuerdo,recuerdo,165.6726308813784
1240,solo,solo,165.6726308813784
1241,cambiaba,cambiaba,165.6726308813784
1242,perdía,perdía,165.6726308813784
1243,rico,rico,165.6726308813784
1244,rolex,rolex,165.6726308813784
1245,brilla,brilla,165.6726308813784
1246,sonrisa,sonrisa,165.6726308813784
1247,gusta,gusta,165.6726308813784
1248,compartir,compartir,165.6726308813784
1249,frisa,frisa,165.6726308813784
1250,piensas,piensas,165.6726308813784
1251,avisa',avisa',165.6726308813784
1252,recordar,recordar,165.6726308813784
